class_id,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_entropy,fractal_dim,foreground_ratio,sym_lr,sym_tb,sym_axis_shift,sym_axis_corr,sym_bilateral_texture_corr,color_h_bin0,color_h_bin1,color_h_bin2,color_h_bin3,color_h_bin4,color_h_bin5,color_h_bin6,color_h_bin7,color_h_mean,color_h_std,color_s_bin0,color_s_bin1,color_s_bin2,color_s_bin3,color_s_bin4,color_s_bin5,color_s_bin6,color_s_bin7,color_s_mean,color_s_std,color_v_bin0,color_v_bin1,color_v_bin2,color_v_bin3,color_v_bin4,color_v_bin5,color_v_bin6,color_v_bin7,color_v_mean,color_v_std,shape_area,shape_perimeter,shape_circularity,shape_aspect_ratio,shape_solidity,shape_extent,cub_name,scientific_name,Sequence,Species1,Family1,Order1,Avibase.ID1,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
152,6.055421791678209,1.0831851778455515,0.6973457238427188,0.016215361388603994,0.9442830431142291,4.885980177544262,1.751472118499133,0.4319061279296875,0.10810366780877241,0.16743143912259972,-19.6,0.10706956366257003,0.9481324822172816,0.360076904296875,0.4183929443359375,0.04638671875,0.104638671875,0.0437469482421875,0.0267578125,0.0,0.0,50.092437744140625,37.49201110872459,0.25450439453125,0.2342254638671875,0.2095672607421875,0.1253662109375,0.053662109375,0.0331207275390625,0.0284820556640625,0.06107177734375,80.44331665039063,50.60965516983382,0.0378631591796875,0.13128662109375,0.16363525390625,0.18258056640625,0.1400054931640625,0.1271759033203125,0.1124481201171875,0.1050048828125,131.2761688232422,62.87673678148896,19763.2,1682.5841397285462,0.14287822914062084,1.3152737115254913,0.6182523555750425,0.43286662698018546,Blue_headed_Vireo,Vireo solitarius,6413.0,Vireo solitarius,Vireonidae,Passeriformes,AVIBASE-95DB0943,11.0,3.0,8.0,0.0,4.0,13.7,7.5,4.0,4.4,18.6,75.3,22.1,53.2,29.3,51.4,15.3,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,34.76,62.01,51.05,-92.77,3329804.9
153,4.55867744421508,0.9697444046980813,0.696062062740649,0.013301742685351187,0.9590044307076298,4.869257220284178,1.716962117036637,0.406494140625,0.04830238646667546,0.16916725004674119,9.8,0.043188085587580326,0.9645483898282714,0.3929962158203125,0.4923583984375,0.0469573974609375,0.0427276611328125,0.0135467529296875,0.01141357421875,0.0,0.0,40.62235717773437,24.35608606352239,0.1460479736328125,0.20250244140625,0.1975433349609375,0.1471649169921875,0.102105712890625,0.0634521484375,0.0484710693359375,0.09271240234375,102.70964660644532,58.74877108694467,0.028631591796875,0.1453887939453125,0.1764495849609375,0.166729736328125,0.1623992919921875,0.130328369140625,0.112939453125,0.0771331787109375,128.1343536376953,60.28850399280024,12312.1,908.9067014694214,0.20406310322129495,1.0549089944503676,0.6561397910948898,0.43447643636564476,Philadelphia_Vireo,Vireo philadelphicus,6397.0,Vireo philadelphicus,Vireonidae,Passeriformes,AVIBASE-447A1BA5,31.0,8.0,17.0,6.0,4.0,13.2,6.9,3.4,3.5,17.0,66.2,17.0,49.4,25.6,47.1,11.5,Dunning,,NO,,,Woodland,1.0,3.0,Carnivore,Invertivore,Insessorial,43.55,59.51,51.96,-99.55,2750346.28
154,3.8564513915555176,0.8879179327475596,0.7097716200605362,0.01717029369742419,0.9668030181367875,4.747942363226099,1.7379626289139316,0.4560272216796875,0.07153503123015234,0.12901182469288072,6.4,0.06499300709701189,0.9788849844766411,0.377410888671875,0.51812744140625,0.0294708251953125,0.034429931640625,0.01903076171875,0.0215301513671875,0.0,0.0,41.81649169921875,26.36056625139967,0.1269683837890625,0.2015380859375,0.19627685546875,0.1424346923828125,0.1030487060546875,0.0927947998046875,0.0476959228515625,0.0892425537109375,105.75831298828125,64.08775903543778,0.0456024169921875,0.128509521484375,0.1306304931640625,0.1520538330078125,0.1744964599609375,0.141070556640625,0.1110809326171875,0.1165557861328125,135.60128173828124,60.9347730802721,23616.5,1496.0592500448226,0.15123901878036067,0.9820304953513646,0.6955223575270235,0.4394678900030941,Red_eyed_Vireo,Vireo olivaceus,6402.0,Vireo olivaceus,Vireonidae,Passeriformes,AVIBASE-847717E2,31.0,7.0,9.0,15.0,8.0,16.4,9.6,4.3,4.4,19.5,77.5,23.6,55.6,29.8,52.7,16.06,Dunning,,NO,,,Forest,1.0,3.0,Omnivore,Invertivore,Insessorial,25.72,66.32,45.77,-96.24,8742854.76
155,5.446280700290214,1.058020765485082,0.6862612196821042,0.013298061706086394,0.950921114051618,4.9228792751136625,1.7834509163260488,0.517755126953125,0.14663359678237703,0.08706903633874707,-3.0,0.13625473046750597,0.9571551133979191,0.4101226806640625,0.4211029052734375,0.0470123291015625,0.10347900390625,0.0116607666015625,0.006622314453125,0.0,0.0,43.667144775390625,23.076676033734714,0.1714599609375,0.2810699462890625,0.203265380859375,0.1333465576171875,0.0832611083984375,0.0464447021484375,0.02349853515625,0.05765380859375,86.32428588867188,55.58396325960408,0.025592041015625,0.10194091796875,0.1440155029296875,0.1542816162109375,0.177825927734375,0.152203369140625,0.13526611328125,0.10887451171875,140.77493591308593,59.223450751698145,18532.5,1393.7043299436568,0.14620323243012429,1.1658254131509946,0.6587901824143368,0.41272755590566146,Warbling_Vireo,Vireo gilvus,6399.0,Vireo gilvus,Vireonidae,Passeriformes,AVIBASE-66AA469C,21.0,5.0,13.0,3.0,11.0,14.3,7.5,3.7,3.7,17.6,70.1,16.5,53.5,23.5,51.3,12.67,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,16.11,66.86,45.21,-105.84,9680437.56
156,4.88880917402254,0.9327858602162591,0.7232542134740929,0.022875533432701694,0.9528665061506534,4.647648464648977,1.7868232739987058,0.5273223876953125,-0.04963794504299881,0.17472757128447772,4.4,-0.06791056048254354,0.9619213337323969,0.5839813232421875,0.1596832275390625,0.0054931640625,0.2175506591796875,0.022821044921875,0.0104705810546875,0.0,0.0,47.52547912597656,33.42872859040291,0.3410552978515625,0.158343505859375,0.139959716796875,0.2026397705078125,0.070184326171875,0.0429595947265625,0.018597412109375,0.0262603759765625,74.12630615234374,50.05418563316128,0.022662353515625,0.11292724609375,0.153546142578125,0.1287689208984375,0.117486572265625,0.1288238525390625,0.149658203125,0.186126708984375,147.5855499267578,59.78763330357691,18749.8,1335.6598428487778,0.1518967264335242,1.2725586553149475,0.6457144576321096,0.4044443865193223,White_eyed_Vireo,Vireo griseus,6425.0,Vireo griseus,Vireonidae,Passeriformes,AVIBASE-D97F93CC,24.0,6.0,13.0,5.0,11.0,13.7,7.4,3.9,4.1,19.5,61.6,11.1,50.6,17.9,48.9,11.4,Dunning,,NO,,,Shrubland,2.0,3.0,Carnivore,Invertivore,Insessorial,20.09,42.84,34.73,-88.7,3034548.86
157,8.688940720695895,1.2897587407350328,0.6768242843415145,0.025788579236281927,0.9249910546059488,4.824031497857908,1.7824020163819927,0.4796661376953125,0.16429898272953403,0.10391682090686274,-14.2,0.10808197363140563,0.9913717723401565,0.51231689453125,0.1441192626953125,0.0187713623046875,0.2772186279296875,0.0152923583984375,0.032281494140625,0.0,0.0,55.538577270507815,40.48757031164854,0.2489837646484375,0.1786102294921875,0.1217193603515625,0.201556396484375,0.1042205810546875,0.05482177734375,0.0502685546875,0.0398193359375,89.07425537109376,58.09723628514532,0.0254608154296875,0.087591552734375,0.1483184814453125,0.1275115966796875,0.1391265869140625,0.16778564453125,0.13465576171875,0.169549560546875,149.72333984375,63.14821190398021,20929.0,1756.2105465888976,0.1373011867297041,0.8449915482578765,0.6761342583818534,0.509074752604939,Yellow_throated_Vireo,Vireo flavifrons,6408.0,Vireo flavifrons,Vireonidae,Passeriformes,AVIBASE-F8DDF6A6,27.0,7.0,13.0,7.0,4.0,15.1,8.5,4.3,4.9,19.3,76.3,25.8,50.4,33.8,48.4,18.0,Dunning,,NO,,,Forest,2.0,3.0,Carnivore,Invertivore,Insessorial,28.07,49.87,38.91,-86.42,3167329.54
158,5.9744605630663425,1.096487542120904,0.693751608684231,0.019607816083807676,0.9381414590538073,4.784662422885734,1.7019969172647638,0.375543212890625,0.040951599007431325,0.06590153775321592,10.4,0.054665854956108206,0.977752861325277,0.56358642578125,0.4000244140625,0.017840576171875,0.0144256591796875,0.002044677734375,0.0020782470703125,0.0,0.0,31.105426025390624,14.873808123218407,0.1392730712890625,0.217596435546875,0.1818145751953125,0.15704345703125,0.1601348876953125,0.0649078369140625,0.028594970703125,0.050634765625,96.7285400390625,51.15113413180598,0.04332275390625,0.1466949462890625,0.1739471435546875,0.14876708984375,0.193719482421875,0.1217742919921875,0.07430419921875,0.0974700927734375,126.51988830566407,60.873932541080954,19523.2,981.1651583909988,0.2999916556342089,1.0104514941672231,0.7864592733105684,0.5534580548463874,Bay_breasted_Warbler,Setophaga castanea,10610.0,Setophaga castanea,Parulidae,Passeriformes,AVIBASE-10C601D3,16.0,5.0,6.0,5.0,4.0,13.5,7.9,3.8,3.8,19.1,69.9,22.0,50.2,30.6,51.6,11.8,Dunning,,NO,,,Forest,1.0,3.0,Omnivore,Invertivore,Insessorial,43.15,64.05,52.51,-92.37,2650066.12
159,10.502644286718397,1.5015068074175837,0.6516423793708743,0.019129011719990523,0.8968905010155137,5.015192973886135,1.7518901713841717,0.3905548095703125,0.1005463675812722,0.11877376206893539,-19.2,0.07599771487857707,0.9741777636645074,0.346282958984375,0.4595001220703125,0.0706207275390625,0.0842529296875,0.0214569091796875,0.0178863525390625,0.0,0.0,47.013970947265626,30.726700036688413,0.2758331298828125,0.220196533203125,0.0955047607421875,0.0604827880859375,0.0683441162109375,0.099365234375,0.0775634765625,0.1027099609375,97.39889831542969,66.15601145934309,0.0391754150390625,0.10645751953125,0.2411468505859375,0.164471435546875,0.1446990966796875,0.11700439453125,0.0980926513671875,0.08895263671875,126.36578369140625,59.642612245442955,17972.0,1771.6026376962661,0.08980783383114892,0.9600399127164045,0.5617639187126653,0.36367594225213173,Black_and_white_Warbler,Mniotilta varia,10569.0,Mniotilta varia,Parulidae,Passeriformes,AVIBASE-4D207AF6,20.0,12.0,8.0,0.0,4.0,13.7,9.0,2.9,3.3,17.3,68.8,17.0,49.7,25.5,46.6,10.9,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,30.21,65.04,48.07,-92.35,5385503.08
160,5.35818319066339,1.0382525128095135,0.6895945272387858,0.01568376628576027,0.9621253324126198,4.872662724603349,1.7610044312447268,0.4847137451171875,0.05594299046144084,0.09519462331681712,-8.0,0.03759469286185629,0.9821589907220574,0.424566650390625,0.356329345703125,0.03328857421875,0.15811767578125,0.0146240234375,0.01307373046875,0.0,0.0,45.70680236816406,32.32625982587729,0.16903076171875,0.16854248046875,0.2357635498046875,0.16859130859375,0.113067626953125,0.0827362060546875,0.03470458984375,0.0275634765625,92.178564453125,52.85166352192603,0.0669525146484375,0.115203857421875,0.135888671875,0.130279541015625,0.1502960205078125,0.1598480224609375,0.13267822265625,0.1088531494140625,135.38795471191406,66.23827010160747,18267.0,1240.2933234214784,0.20005300858096234,1.0462304411175332,0.6724877450272944,0.4839739420782709,Black_throated_Blue_Warbler,Setophaga caerulescens,10615.0,Setophaga caerulescens,Parulidae,Passeriformes,AVIBASE-67B455A7,9.0,4.0,5.0,0.0,4.0,13.0,7.4,3.4,3.3,18.6,62.2,14.9,47.0,24.1,48.9,10.14,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,33.82,49.94,44.91,-77.04,1168234.94
161,5.24330909939242,1.0750319198263198,0.6818411693272178,0.02488072915394981,0.9518962172160512,4.7784798179840395,1.7821581698832518,0.4956634521484375,0.12527590951435147,0.1542653341672688,-4.0,0.08824386244408831,0.980053870774003,0.601080322265625,0.3630523681640625,0.015802001953125,0.01431884765625,0.0010101318359375,0.004736328125,0.0,0.0,31.166201782226562,17.08599010070854,0.0588714599609375,0.150048828125,0.1682586669921875,0.14417724609375,0.0977081298828125,0.097381591796875,0.101788330078125,0.1817657470703125,135.2345703125,66.40289351551067,0.014263916015625,0.152197265625,0.112640380859375,0.125042724609375,0.143499755859375,0.1416290283203125,0.1201385498046875,0.19058837890625,146.97814331054687,62.696867522945,17567.8,1504.872452712059,0.10493599005338765,1.0425880792227205,0.5759583629976246,0.4200432388827454,Blue_winged_Warbler,Vermivora cyanoptera,10568.0,Vermivora cyanoptera,Parulidae,Passeriformes,AVIBASE-B617FE7D,11.0,4.0,7.0,0.0,4.0,13.0,8.5,3.0,3.3,16.3,58.3,14.3,42.6,25.2,42.5,8.9,Dunning,,NO,,,Shrubland,1.0,3.0,Carnivore,Invertivore,Insessorial,33.31,44.73,39.65,-83.95,1491745.35
162,5.6246960471058784,1.0124340417435789,0.7168279550155522,0.028694825483031955,0.9457453256576063,4.612147086141487,1.7573630753269438,0.4727508544921875,0.15710665521756595,0.18980477331842943,3.8,0.13221845099711704,0.984374182961347,0.5022186279296875,0.2342864990234375,0.054046630859375,0.1281646728515625,0.0550872802734375,0.0261962890625,0.0,0.0,51.160894775390624,36.94093075449427,0.3965240478515625,0.2453704833984375,0.090252685546875,0.0797882080078125,0.0552886962890625,0.0450592041015625,0.026385498046875,0.0613311767578125,68.83138122558594,65.05445576466262,0.02562255859375,0.1305511474609375,0.145025634765625,0.145526123046875,0.18353271484375,0.1543701171875,0.0976776123046875,0.117694091796875,136.22610168457032,55.81929287013868,19846.9,1530.054372882843,0.11115224801458254,0.9841169402940315,0.5764909871109997,0.39702678644712414,Canada_Warbler,Cardellina canadensis,10666.0,Cardellina canadensis,Parulidae,Passeriformes,AVIBASE-F2D675AF,51.0,15.0,24.0,12.0,4.0,13.0,7.2,4.0,3.6,19.2,62.5,16.5,47.3,25.9,52.7,10.04,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,34.65,60.45,49.78,-87.55,2768373.43
163,5.415231862403344,1.1607551349507932,0.6558944344148532,0.014899063688287726,0.956141813404469,4.960076449323366,1.7240572779665464,0.411572265625,0.10456118984769754,0.1213139253228767,-10.0,0.07382836254826086,0.9853073452578753,0.613409423828125,0.2477874755859375,0.0555908203125,0.069891357421875,0.01177978515625,0.0015411376953125,0.0,0.0,37.65333557128906,17.357678284745337,0.145849609375,0.169647216796875,0.1758026123046875,0.1331207275390625,0.109796142578125,0.113720703125,0.058929443359375,0.093133544921875,109.98367309570312,58.53186169663046,0.049945068359375,0.1750396728515625,0.1567779541015625,0.1485260009765625,0.141217041015625,0.12320556640625,0.0912933349609375,0.113995361328125,126.3642578125,65.61826542027043,18190.3,1532.216015791893,0.1146038903599654,1.2791780146110714,0.626655787902981,0.4519378629696715,Cape_May_Warbler,Setophaga tigrina,10604.0,Setophaga tigrina,Parulidae,Passeriformes,AVIBASE-DB20CB6B,10.0,5.0,5.0,0.0,4.0,12.6,7.6,3.2,3.3,17.5,65.7,17.5,48.2,26.7,45.2,10.04,Dunning,,NO,,,Forest,1.0,3.0,Omnivore,Invertivore,Insessorial,44.03,63.17,53.12,-97.55,2530023.76
164,6.881545211822063,1.2685199831755258,0.6512494628085977,0.018814844004453844,0.9395220148822097,4.957970796105393,1.7812810182118983,0.4947113037109375,0.10536334011871624,0.11765262832940637,1.4,0.0972525753024888,0.9478682630499178,0.2505859375,0.3574432373046875,0.0617889404296875,0.2905914306640625,0.0326385498046875,0.006951904296875,0.0,0.0,62.692205810546874,28.336019484477568,0.15062255859375,0.231365966796875,0.258770751953125,0.146563720703125,0.0922119140625,0.0432708740234375,0.0575897216796875,0.0196044921875,87.87882690429687,50.13631222938413,0.0237213134765625,0.1265716552734375,0.1409423828125,0.1372314453125,0.1566009521484375,0.16036376953125,0.118511962890625,0.1360565185546875,140.7884735107422,62.34494750122873,25443.7,1997.5658844947816,0.07986481879288809,0.9011992162042011,0.5810303858144169,0.46536935006400837,Cerulean_Warbler,Setophaga cerulea,10605.0,Setophaga cerulea,Parulidae,Passeriformes,AVIBASE-D00EC2C9,9.0,3.0,5.0,1.0,4.0,14.3,8.2,3.2,3.3,15.5,65.6,21.9,44.0,33.2,42.3,9.04,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,33.26,47.22,40.57,-85.47,1849163.51
165,7.83643975960989,1.2709327480089805,0.6687082843635951,0.01514149639019872,0.9207191020648968,4.971008826139278,1.7668904503691913,0.4674774169921875,-0.00837747468198682,0.0571041889964814,9.6,-0.006836073555806568,0.9722424678053123,0.3499908447265625,0.4769989013671875,0.0209625244140625,0.1203460693359375,0.0229583740234375,0.0087432861328125,0.0,0.0,45.62477416992188,33.5372799619228,0.1943115234375,0.218939208984375,0.180072021484375,0.1281951904296875,0.0994873046875,0.0771484375,0.05220947265625,0.0496368408203125,92.652978515625,60.90258350451154,0.0285736083984375,0.09830322265625,0.1466827392578125,0.1777008056640625,0.1722442626953125,0.17265625,0.1258056640625,0.078033447265625,136.7214599609375,57.020594806948964,16495.9,1550.8267805576324,0.09767491845194269,1.04750596743473,0.5322134692091914,0.3629076441980255,Chestnut_sided_Warbler,Setophaga pensylvanica,10613.0,Setophaga pensylvanica,Parulidae,Passeriformes,AVIBASE-7AB1229B,46.0,20.0,17.0,9.0,4.0,13.4,7.6,3.6,3.6,18.7,61.6,16.9,46.5,26.6,46.2,9.29,Dunning,,NO,,,Forest,2.0,3.0,Carnivore,Invertivore,Insessorial,34.92,54.44,47.41,-83.82,2422614.2
166,8.341196135660411,1.2520564852392007,0.6864989613321677,0.024258947994465457,0.912290810132769,4.798224475288043,1.7643742313960835,0.4321197509765625,0.09185280422529826,0.0618530436548575,-3.8,0.05167254014234628,0.9787506990536532,0.436004638671875,0.2192291259765625,0.0910003662109375,0.22626953125,0.0161865234375,0.011309814453125,0.0,0.0,53.79866027832031,36.874780123162914,0.400885009765625,0.2212554931640625,0.1456695556640625,0.1130279541015625,0.068121337890625,0.0236724853515625,0.0142333984375,0.013134765625,61.11626281738281,47.846594316187385,0.0369293212890625,0.1274505615234375,0.1632476806640625,0.186590576171875,0.1467071533203125,0.12333984375,0.15418701171875,0.0615478515625,130.3442169189453,59.54573123505746,20237.5,1739.7717715501785,0.08529954693308406,0.9878187738372839,0.5201025307998586,0.3807598052002436,Golden_winged_Warbler,Vermivora chrysoptera,10567.0,Vermivora chrysoptera,Parulidae,Passeriformes,AVIBASE-83F326C8,21.0,11.0,8.0,2.0,4.0,14.6,9.0,3.2,3.5,17.9,60.6,15.6,44.9,25.9,44.9,8.74,Dunning,,NO,,,Shrubland,2.0,3.0,Carnivore,Invertivore,Insessorial,34.73,49.47,43.32,-82.67,946202.7
167,5.047958422774771,0.9963722820906916,0.6991785000561929,0.017839587101758304,0.9536299527050124,4.797000018444259,1.6807425612178715,0.389190673828125,0.11059181906521624,0.05283266527996774,-1.6,0.11913241624921653,0.9852685099662931,0.5128875732421875,0.2602569580078125,0.1111083984375,0.1067108154296875,0.0062164306640625,0.00281982421875,0.0,0.0,44.27510070800781,21.019822426055107,0.189691162109375,0.14019775390625,0.111492919921875,0.109649658203125,0.1113006591796875,0.11639404296875,0.084527587890625,0.1367462158203125,118.45452270507812,60.76342495782069,0.0411712646484375,0.1264251708984375,0.141656494140625,0.227484130859375,0.1210906982421875,0.1251922607421875,0.1124359130859375,0.1045440673828125,131.64364013671874,61.20782926836758,22984.3,1515.6876767396927,0.18874491116282466,1.04669631236366,0.635506116717764,0.4765340799208708,Hooded_Warbler,Setophaga citrina,10601.0,Setophaga citrina,Parulidae,Passeriformes,AVIBASE-15EB3000,13.0,4.0,9.0,0.0,4.0,13.7,7.9,3.8,3.6,19.2,64.7,13.6,49.7,21.5,55.1,10.54,Dunning,,NO,,,Forest,2.0,3.0,Carnivore,Invertivore,Insessorial,28.52,43.51,36.02,-85.15,2007300.04
168,3.9281410761450495,0.811997423286007,0.7481646694493036,0.024798895281398795,0.9476562218912956,4.496565419370549,1.6817648432744274,0.3579376220703125,0.09787626374119425,0.15778434918698342,-4.8,0.09186750937903773,0.9458060641993773,0.4150482177734375,0.4753143310546875,0.068658447265625,0.02889404296875,0.007080078125,0.0050048828125,0.0,0.0,41.04472961425781,19.01854311781359,0.0345550537109375,0.1064971923828125,0.1197357177734375,0.2095916748046875,0.1983612060546875,0.1794464111328125,0.089459228515625,0.062353515625,132.47515869140625,51.22496030287755,0.0342041015625,0.08870849609375,0.18157958984375,0.2133331298828125,0.184130859375,0.17254638671875,0.079864501953125,0.0456329345703125,127.13579406738282,51.16900719975892,24107.9,1459.1475621223449,0.16225073095748696,0.8810559438736305,0.5838974501264796,0.4507980429042019,Kentucky_Warbler,Geothlypis formosa,10588.0,Geothlypis formosa,Parulidae,Passeriformes,AVIBASE-8C105C3C,19.0,4.0,13.0,2.0,4.0,13.8,8.7,3.5,3.7,22.8,66.9,16.6,50.0,24.9,48.1,14.0,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Generalist,29.58,44.47,36.24,-86.53,1970256.38
169,7.410669495971274,1.259462370212651,0.6550922465401614,0.012547887288728677,0.9318728517884812,5.029928139045785,1.7566333709417645,0.4607330322265625,0.03261562762979349,0.01681531915108394,6.4,0.016554165136832742,0.9576452651883415,0.2524658203125,0.400732421875,0.126470947265625,0.186871337890625,0.0142730712890625,0.0191864013671875,0.0,0.0,58.16415710449219,35.04230202285868,0.1513275146484375,0.197509765625,0.2118072509765625,0.1902587890625,0.10247802734375,0.0573699951171875,0.03890380859375,0.0503448486328125,94.99668884277344,59.22520116914927,0.0522674560546875,0.1027801513671875,0.1373382568359375,0.1519317626953125,0.171728515625,0.1463165283203125,0.11956787109375,0.1180694580078125,137.6285827636719,62.72973938645956,19148.0,1729.5880066156387,0.0978688040696555,1.2277028517539006,0.5743386253866596,0.4141878843240018,Magnolia_Warbler,Setophaga magnolia,10609.0,Setophaga magnolia,Parulidae,Passeriformes,AVIBASE-1E82CE1E,24.0,10.0,8.0,6.0,5.0,12.1,7.1,3.1,3.1,18.2,58.4,12.6,46.9,21.1,46.5,8.14,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,38.23,64.04,52.19,-95.33,3661483.1
170,3.7691588937581173,0.8836864469005334,0.7088207486856064,0.01839344082644964,0.9563452369012528,4.697932105677305,1.753239936306358,0.4678558349609375,0.10004118816253085,0.05480305149175617,-3.0,0.054891013127321565,0.9843675502217029,0.5586578369140625,0.274884033203125,0.0347747802734375,0.0611846923828125,0.0121429443359375,0.058355712890625,0.0,0.0,43.413079833984376,33.337283338089605,0.1201263427734375,0.233477783203125,0.1780517578125,0.170550537109375,0.133062744140625,0.069671630859375,0.04385986328125,0.0511993408203125,99.04141235351562,57.51006574140538,0.0470611572265625,0.0979827880859375,0.1150238037109375,0.1633209228515625,0.2274078369140625,0.1739959716796875,0.1122955322265625,0.0629119873046875,134.54203186035156,55.76083815724792,22997.2,1711.7272848844527,0.1376275777357131,1.1453221025228797,0.6053417771796574,0.4785457178555169,Mourning_Warbler,Geothlypis philadelphia,10587.0,Geothlypis philadelphia,Parulidae,Passeriformes,AVIBASE-1A0096F2,71.0,29.0,28.0,14.0,7.0,12.5,8.0,3.3,3.6,22.1,59.0,15.1,44.7,25.3,47.8,11.74,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,37.6,59.93,49.89,-89.66,2709565.27
171,8.004155663306264,1.1982136060086859,0.6933491619815715,0.03605947943467182,0.9231148454594594,4.677266377788495,1.819852879378292,0.563897705078125,0.10859998061548029,0.0382630994454359,-7.4,0.0944873124243205,0.9791756770920852,0.363543701171875,0.1650421142578125,0.0468353271484375,0.3202728271484375,0.0531036376953125,0.051202392578125,0.0,0.0,68.59159545898437,47.55171300075565,0.42015380859375,0.255206298828125,0.17711181640625,0.0705322265625,0.0375457763671875,0.020794677734375,0.009832763671875,0.0088226318359375,52.70964660644531,36.87197429644235,0.024896240234375,0.1122406005859375,0.11878662109375,0.1269287109375,0.12166748046875,0.1607269287109375,0.1643157958984375,0.1704376220703125,150.85157165527343,65.68654982893364,23085.0,1467.6569868326187,0.14041268748866675,0.9521435762828194,0.6435153517728437,0.5086177718732403,Myrtle_Warbler,Setophaga coronata,10620.0,Setophaga coronata,Parulidae,Passeriformes,AVIBASE-524C7116,12.0,6.0,6.0,0.0,3.0,12.6,7.2,3.4,3.4,18.1,71.6,17.6,54.1,24.5,56.3,11.94,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,40.75,69.23,56.68,-107.87,7207362.84
172,5.870425684116138,1.1013868264321227,0.6849425345521786,0.018062470008614755,0.9278526148586261,4.814313119354962,1.6941064921037814,0.35494384765625,0.05309323121194711,0.13084385556217965,5.8,0.014252524061548394,0.9651272000519819,0.5775970458984375,0.321832275390625,0.0051544189453125,0.0848541259765625,0.007965087890625,0.0025970458984375,0.0,0.0,38.87844543457031,16.514186617654907,0.126055908203125,0.0899688720703125,0.0763214111328125,0.133294677734375,0.1806793212890625,0.1426544189453125,0.0795440673828125,0.1714813232421875,137.1833740234375,59.43392529613142,0.0164215087890625,0.0993255615234375,0.19998779296875,0.2418548583984375,0.17005615234375,0.1189178466796875,0.093743896484375,0.0596923828125,126.98550109863281,53.791432900569,12681.4,932.2738147735596,0.24593903108716808,1.1927128260702529,0.6384131276413915,0.39903230490802477,Nashville_Warbler,Leiothlypis ruficapilla,10578.0,Leiothlypis ruficapilla,Parulidae,Passeriformes,AVIBASE-183E5F90,5.0,2.0,3.0,0.0,4.0,11.6,7.0,2.8,3.5,16.1,56.8,13.3,43.4,23.6,42.4,8.09,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,36.29,56.58,47.87,-88.86,2772463.48
173,6.466629535095384,1.1967257155232258,0.663033065367528,0.01303959118387051,0.9473708670871451,5.009190777432865,1.7595115970546176,0.4615966796875,-0.0008972280183011383,0.06172178014136587,-24.4,0.0002747721296603639,0.9856606095515815,0.75986328125,0.10421142578125,0.0414276123046875,0.0696136474609375,0.0102447509765625,0.0146392822265625,0.0,0.0,34.777426147460936,28.30823042482257,0.187213134765625,0.20858154296875,0.224102783203125,0.142669677734375,0.0954925537109375,0.066009521484375,0.034454345703125,0.0414764404296875,88.72315368652343,57.429411244836125,0.0583099365234375,0.1149444580078125,0.1432525634765625,0.163470458984375,0.1448272705078125,0.151287841796875,0.130657958984375,0.09324951171875,133.1329559326172,63.634387164855944,21753.0,2030.6897644996643,0.08750120972216985,0.961689390169996,0.5246056254123298,0.40611979532381176,Orange_crowned_Warbler,Leiothlypis celata,10575.0,Leiothlypis celata,Parulidae,Passeriformes,AVIBASE-FFF61080,4.0,1.0,3.0,0.0,4.0,11.8,7.8,3.8,4.0,18.4,59.9,13.8,46.0,23.0,46.5,9.19,Dunning,,NO,,,Shrubland,1.0,3.0,Carnivore,Invertivore,Insessorial,30.58,68.99,54.4,-116.99,7482895.14
